"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","UGA","Uganda","1999","1999",33.9823,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","UGA","Uganda","2000","2000",36.26198,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","UGA","Uganda","2004","2004",33.62919,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MAR","Morocco","2001","2001",43.66268,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MAR","Morocco","2005","2005",42.39234,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MAR","Morocco","2006","2006",42.70363,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MAR","Morocco","2007","2007",37.08772,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MAR","Morocco","2008","2008",31.95434,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MAR","Morocco","2009","2009",46.28426,"+","National Estimation"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MAR","Morocco","2010","2010",47.312,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MAR","Morocco","2014","2014",48.71806,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MAR","Morocco","2015","2015",48.21038,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","MRT","Mauritania","2004","2004",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","MRT","Mauritania","2005","2005",12.6183,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","MRT","Mauritania","2015","2015",,"n","Magnitude nil or negligible"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","MRT","Mauritania","2016","2016",17.94872,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","UKR","Ukraine","2012","2012",54.6851,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","UKR","Ukraine","2013","2013",54.97531,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","UKR","Ukraine","2014","2014",54.29882,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","UKR","Ukraine","2015","2015",53.79815,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KEN","Kenya","2000","2000",36.36331,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KEN","Kenya","2001","2001",37.42988,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","IRQ","Iraq","2000","2000",36.40106,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","IRQ","Iraq","2004","2004",33.13413,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","BTN","Bhutan","2013","2013",33.9254,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","DOM","Dominican Republic","2012","2012",64.47577,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","DOM","Dominican Republic","2014","2014",63.05916,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","DOM","Dominican Republic","2015","2015",62.97848,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TZA","United Republic of Tanzania","1999","1999",37.5,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TZA","United Republic of Tanzania","2004","2004",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BEN","Benin","1999","1999",24.4,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BEN","Benin","2009","2009",31.21328,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BEN","Benin","2010","2010",33.69643,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BEN","Benin","2011","2011",29.65955,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","CAN","Canada","1999","1999",57.41391,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","CAN","Canada","2002","2002",58.37406,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ZWE","Zimbabwe","2013","2013",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ZWE","Zimbabwe","2015","2015",35.84906,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","FRA","France","2013","2013",54.38697,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","FRA","France","2014","2014",54.58615,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","FRA","France","2015","2015",54.70311,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAF","Central African Republic","2006","2006",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAF","Central African Republic","2011","2011",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CAF","Central African Republic","2012","2012",,"a","Category not applicable"
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PHL","Philippines","2010","2010",61.07247,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PHL","Philippines","2011","2011",62.53174,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PHL","Philippines","2012","2012",65.61112,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PHL","Philippines","2013","2013",66.53964,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PHL","Philippines","2014","2014",64.18009,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CUB","Cuba","2013","2013",64.03001,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CUB","Cuba","2014","2014",65.20521,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CUB","Cuba","2015","2015",60.28727,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LSO","Lesotho","2013","2013",48.21429,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LSO","Lesotho","2014","2014",47.61905,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISR","Israel","1999","1999",41.12448,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ISR","Israel","2000","2000",53.02496,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","TLS","Timor-Leste","2009","2009",,"a","Category not applicable"
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","ALB","Albania","2013","2013",63.96737,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","ALB","Albania","2014","2014",63.16332,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","ALB","Albania","2015","2015",62.10317,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","FIN","Finland","2013","2013",60.40868,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","FIN","Finland","2014","2014",60.84853,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","FIN","Finland","2015","2015",60.23839,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","VNM","Viet Nam","2013","2013",38.3812,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","VNM","Viet Nam","2014","2014",44.53859,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","VNM","Viet Nam","2015","2015",53.40147,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","BWA","Botswana","1999","1999",,"a","Category not applicable"
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","OMN","Oman","2013","2013",61.05896,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","OMN","Oman","2014","2014",61.13937,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","OMN","Oman","2015","2015",57.71319,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","VCT","Saint Vincent and the Grenadines","1999","1999",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","VCT","Saint Vincent and the Grenadines","2000","2000",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","VCT","Saint Vincent and the Grenadines","2001","2001",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","VCT","Saint Vincent and the Grenadines","2002","2002",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","VCT","Saint Vincent and the Grenadines","2003","2003",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","VCT","Saint Vincent and the Grenadines","2004","2004",,"a","Category not applicable"
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","ARG","Argentina","2012","2012",56.98178,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","ARG","Argentina","2013","2013",57.75108,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","ARG","Argentina","2014","2014",57.75108,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","UKR","Ukraine","2011","2011",54.24983,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","UKR","Ukraine","2012","2012",55.81747,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","UKR","Ukraine","2013","2013",56.69618,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","UKR","Ukraine","2014","2014",56.45854,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","UKR","Ukraine","2015","2015",57.9081,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","BLR","Belarus","2013","2013",63.5711,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","BLR","Belarus","2014","2014",61.51475,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HND","Honduras","2003","2003",63.88889,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HND","Honduras","2008","2008",59.9971,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HND","Honduras","2012","2012",65.34621,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HND","Honduras","2013","2013",63.08459,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HND","Honduras","2014","2014",64.83586,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HND","Honduras","2015","2015",64.45231,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","SDN","Sudan","2013","2013",42.94183,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","SDN","Sudan","2014","2014",42.87673,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TTO","Trinidad and Tobago","2001","2001",53.33333,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TTO","Trinidad and Tobago","2002","2002",55.55556,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CHE","Switzerland","2013","2013",47.75019,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CHE","Switzerland","2014","2014",47.96483,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CHE","Switzerland","2015","2015",48.17918,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","NOR","Norway","2013","2013",63.79187,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","NOR","Norway","2014","2014",63.54345,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","NOR","Norway","2015","2015",63.8094,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","AND","Andorra","2013","2013",78.48101,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","AND","Andorra","2014","2014",62.90323,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","AND","Andorra","2015","2015",62.7907,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","QAT","Qatar","2013","2013",73.59431,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","QAT","Qatar","2014","2014",74.6875,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","QAT","Qatar","2015","2015",71.49506,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","ABW","Aruba","2013","2013",70.28986,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","ABW","Aruba","2014","2014",79.36508,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","ABW","Aruba","2015","2015",73.50427,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CPV","Cabo Verde","2013","2013",61.52717,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LAO","Lao People's Democratic Republic","2013","2013",42.23301,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LAO","Lao People's Democratic Republic","2014","2014",51.06383,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LAO","Lao People's Democratic Republic","2015","2015",42.20339,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CRI","Costa Rica","2013","2013",63.7833,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CRI","Costa Rica","2014","2014",63.72022,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","CRI","Costa Rica","2015","2015",63.45256,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","CUW","Curaçao","2013","2013",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAR","Morocco","2000","2000",32.05869,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAR","Morocco","2001","2001",31.99433,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAR","Morocco","2006","2006",31.12583,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","SVK","Slovakia","2013","2013",63.4354,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","SVK","Slovakia","2014","2014",63.48204,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","SVK","Slovakia","2015","2015",62.94934,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AGO","Angola","1999","1999",45.87814,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AGO","Angola","2002","2002",40.69767,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AGO","Angola","2013","2013",48.04016,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","COL","Colombia","2013","2013",57.2745,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","COL","Colombia","2014","2014",56.60085,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","COL","Colombia","2015","2015",56.6538,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","1999","1999",46.50206,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2000","2000",47.9638,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2001","2001",52.49042,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2002","2002",56.33075,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2003","2003",61.50794,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2004","2004",57.47508,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2005","2005",58.56698,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2006","2006",58.58896,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2007","2007",59.9455,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2008","2008",53.92954,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2009","2009",60.95718,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2010","2010",57.88177,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2011","2011",55.80737,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2012","2012",57.03518,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2013","2013",58.95692,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2014","2014",59.12409,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LTU","Lithuania","2015","2015",59.47242,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","CUW","Curaçao","2013","2013",78.57143,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","GHA","Ghana","2013","2013",43.07508,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","GHA","Ghana","2014","2014",39.61894,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","GHA","Ghana","2015","2015",41.71839,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",57.53578,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",58.43914,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",58.37702,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","DNK","Denmark","2013","2013",56.18651,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","DNK","Denmark","2014","2014",57.16069,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","DNK","Denmark","2015","2015",56.46886,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NER","Niger","2001","2001",21.2766,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AFG","Afghanistan","2006","2006",24.15214,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AFG","Afghanistan","2007","2007",22.9513,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AFG","Afghanistan","2008","2008",16.74218,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AFG","Afghanistan","2009","2009",19.23517,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AFG","Afghanistan","2014","2014",18.30557,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LVA","Latvia","2013","2013",69.2823,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LVA","Latvia","2014","2014",68.39945,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","LVA","Latvia","2015","2015",68.99347,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","HND","Honduras","2013","2013",62.54325,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","HND","Honduras","2014","2014",63.19578,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","HND","Honduras","2015","2015",62.88284,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","CPV","Cabo Verde","2013","2013",,"a","Category not applicable"
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PRT","Portugal","2013","2013",61.66463,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PRT","Portugal","2014","2014",60.97687,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PRT","Portugal","2015","2015",59.92293,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MOZ","Mozambique","2009","2009",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MOZ","Mozambique","2010","2010",50,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MOZ","Mozambique","2012","2012",,"n","Magnitude nil or negligible"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MOZ","Mozambique","2013","2013",13.33333,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MOZ","Mozambique","2014","2014",100,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MOZ","Mozambique","2015","2015",,"n","Magnitude nil or negligible"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AZE","Azerbaijan","2008","2008",53.46776,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AZE","Azerbaijan","2009","2009",53.86417,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AZE","Azerbaijan","2010","2010",53.82267,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AZE","Azerbaijan","2011","2011",53.04045,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AZE","Azerbaijan","2012","2012",52.10256,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AZE","Azerbaijan","2013","2013",51.8695,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AZE","Azerbaijan","2014","2014",52.45771,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AZE","Azerbaijan","2015","2015",54.92805,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SDN","Sudan","2012","2012",53.10916,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SDN","Sudan","2013","2013",51.2362,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SDN","Sudan","2014","2014",55.28488,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","KWT","Kuwait","2013","2013",37.16644,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","MDG","Madagascar","2013","2013",42.5047,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","MDG","Madagascar","2014","2014",41.5665,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SLB","Solomon Islands","2008","2008",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","LSO","Lesotho","2012","2012",61.41464,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","LSO","Lesotho","2013","2013",65.2412,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","LSO","Lesotho","2014","2014",62.98713,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PRI","Puerto Rico","2013","2013",67.93705,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","PRI","Puerto Rico","2014","2014",65.83461,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","IDN","Indonesia","2015","2015",57.35089,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","DJI","Djibouti","1999","1999",55.9322,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","DJI","Djibouti","2005","2005",45,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","VNM","Viet Nam","2012","2012",17.20698,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","VNM","Viet Nam","2013","2013",38.69347,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","VNM","Viet Nam","2014","2014",32.56659,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","VNM","Viet Nam","2015","2015",40.20725,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","KEN","Kenya","2000","2000",32.15259,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","KEN","Kenya","2001","2001",29.67614,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ATG","Antigua and Barbuda","2009","2009",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ATG","Antigua and Barbuda","2010","2010",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ATG","Antigua and Barbuda","2011","2011",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ATG","Antigua and Barbuda","2012","2012",,"a","Category not applicable"
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","IRN","Iran (Islamic Republic of)","2013","2013",44.92608,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","IRN","Iran (Islamic Republic of)","2014","2014",49.27645,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","IRN","Iran (Islamic Republic of)","2015","2015",46.13179,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","SRB","Serbia","2013","2013",56.27088,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","SRB","Serbia","2014","2014",54.69611,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","SRB","Serbia","2015","2015",56.37359,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TCD","Chad","2000","2000",,"n","Magnitude nil or negligible"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TCD","Chad","2009","2009",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TCD","Chad","2011","2011",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","JAM","Jamaica","2009","2009",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","BHR","Bahrain","2003","2003",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","BHR","Bahrain","2005","2005",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","BHR","Bahrain","2006","2006",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","BHR","Bahrain","2014","2014",30.76923,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","BHR","Bahrain","2015","2015",69.23077,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BGD","Bangladesh","2002","2002",31.40955,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BGD","Bangladesh","2003","2003",32.74851,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BGD","Bangladesh","2012","2012",41.76044,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BGD","Bangladesh","2014","2014",41.89031,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","RWA","Rwanda","2013","2013",35.07615,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","RWA","Rwanda","2014","2014",47.09297,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","RWA","Rwanda","2015","2015",47.08987,,
