"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","BGR","Bulgaria","2012","2012",39.42513,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","BGR","Bulgaria","2013","2013",39.85229,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","BGR","Bulgaria","2014","2014",38.79142,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","BGR","Bulgaria","2015","2015",37.48946,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","BFA","Burkina Faso","2011","2011",15.4963,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","BFA","Burkina Faso","2012","2012",18.8664,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","BDI","Burundi","2001","2001",,"n","Magnitude nil or negligible"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","BDI","Burundi","2004","2004",9.90991,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","BDI","Burundi","2010","2010",40.66265,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KHM","Cambodia","2000","2000",25,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KHM","Cambodia","2001","2001",21.68285,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KHM","Cambodia","2002","2002",18.12227,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KHM","Cambodia","2004","2004",12.05519,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KHM","Cambodia","2007","2007",11.53342,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KHM","Cambodia","2008","2008",9.82824,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KHM","Cambodia","2015","2015",16.67996,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","TCD","Chad","2000","2000",4.08163,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CHL","Chile","2004","2004",25.27867,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CHL","Chile","2006","2006",26.86859,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CHL","Chile","2007","2007",23.61588,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CHL","Chile","2008","2008",22.82094,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CHL","Chile","2009","2009",21.34225,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CHL","Chile","2010","2010",20.20418,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CHL","Chile","2012","2012",19.89787,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CHL","Chile","2013","2013",19.45468,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CHL","Chile","2014","2014",18.69256,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COL","Colombia","2002","2002",36.78437,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COL","Colombia","2011","2011",34.87449,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COL","Colombia","2012","2012",34.30534,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COL","Colombia","2014","2014",34.21483,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COL","Colombia","2015","2015",33.11861,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COM","Comoros","1999","1999",36,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COM","Comoros","2000","2000",,"a","Category not applicable"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COK","Cook Islands","1999","1999",,"a","Category not applicable"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COK","Cook Islands","2000","2000",,"a","Category not applicable"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COK","Cook Islands","2001","2001",,"a","Category not applicable"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COK","Cook Islands","2002","2002",,"a","Category not applicable"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COK","Cook Islands","2003","2003",,"a","Category not applicable"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COK","Cook Islands","2004","2004",,"a","Category not applicable"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","COK","Cook Islands","2008","2008",,"a","Category not applicable"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CRI","Costa Rica","2001","2001",31.85756,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CRI","Costa Rica","2002","2002",29.82132,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CRI","Costa Rica","2007","2007",32.31098,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CRI","Costa Rica","2010","2010",28.65001,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CRI","Costa Rica","2011","2011",32.86825,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CRI","Costa Rica","2015","2015",31.31045,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","1999","1999",34.06054,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2001","2001",38.61195,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2002","2002",36.09626,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2003","2003",34.84981,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2005","2005",32.83456,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2006","2006",35.1098,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2007","2007",31.86957,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2008","2008",33.31177,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2009","2009",34.05732,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2010","2010",37.62688,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2012","2012",34.64771,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2014","2014",36.3778,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HRV","Croatia","2015","2015",35.22319,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","1999","1999",38.73626,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2002","2002",35.38874,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2003","2003",27.63819,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2006","2006",35.94041,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2007","2007",31.51184,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2008","2008",37.40602,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2009","2009",36.99515,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2010","2010",39.28571,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2011","2011",32.90891,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2012","2012",49.18519,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2013","2013",38.65894,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2014","2014",38.22861,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","CYP","Cyprus","2015","2015",41.01449,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","PRK","Democratic People's Republic of Korea","2015","2015",19.26917,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","DJI","Djibouti","1999","1999",,"a","Category not applicable"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","DOM","Dominican Republic","2015","2015",41.58126,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ECU","Ecuador","2007","2007",35.65861,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ECU","Ecuador","2008","2008",32.33212,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ECU","Ecuador","2014","2014",28.48195,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","SLV","El Salvador","2002","2002",32.91782,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","SLV","El Salvador","2003","2003",34.74918,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","SLV","El Salvador","2005","2005",34.30948,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","SLV","El Salvador","2006","2006",32.51043,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","SLV","El Salvador","2007","2007",34.45327,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","SLV","El Salvador","2008","2008",34.2291,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","SLV","El Salvador","2009","2009",31.21192,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","SLV","El Salvador","2010","2010",31.214,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","SLV","El Salvador","2011","2011",29.53335,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","SLV","El Salvador","2012","2012",28.69621,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","SLV","El Salvador","2015","2015",26.28067,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ERI","Eritrea","1999","1999",9.41176,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ERI","Eritrea","2000","2000",8.08824,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ERI","Eritrea","2002","2002",3.19149,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ERI","Eritrea","2003","2003",8.78788,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ERI","Eritrea","2004","2004",7.98319,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","1999","1999",34.81117,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2000","2000",36.40351,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2001","2001",34.7398,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2002","2002",42.65474,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2003","2003",45.69288,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2004","2004",43.96415,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2005","2005",46.69636,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2006","2006",46.43429,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2007","2007",42.6142,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2008","2008",46.25749,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2009","2009",45.09202,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2010","2010",43.75462,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2011","2011",42.07402,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2012","2012",40.17606,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2013","2013",39.68792,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2014","2014",41.24861,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","EST","Estonia","2015","2015",40.54735,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ETH","Ethiopia","1999","1999",10.97345,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ETH","Ethiopia","2000","2000",7.81759,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ETH","Ethiopia","2002","2002",11.37175,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ETH","Ethiopia","2003","2003",12.05734,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ETH","Ethiopia","2004","2004",14.97863,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ETH","Ethiopia","2005","2005",10.76005,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ETH","Ethiopia","2008","2008",16.37802,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ETH","Ethiopia","2010","2010",17.32012,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GMB","Gambia","2004","2004",8.51064,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GMB","Gambia","2011","2011",49.78873,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GMB","Gambia","2012","2012",45.65712,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GEO","Georgia","1999","1999",40.16721,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GEO","Georgia","2000","2000",42.34673,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GEO","Georgia","2001","2001",41.88355,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GEO","Georgia","2002","2002",39.13906,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GEO","Georgia","2003","2003",39.72916,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GEO","Georgia","2004","2004",37.88948,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GEO","Georgia","2006","2006",38.3884,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GEO","Georgia","2007","2007",34.64343,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GEO","Georgia","2010","2010",40.53006,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GEO","Georgia","2012","2012",42.10944,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GHA","Ghana","2015","2015",20.8329,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GRD","Grenada","2015","2015",47.67025,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GTM","Guatemala","2002","2002",31.91489,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GTM","Guatemala","2007","2007",33.79175,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GTM","Guatemala","2015","2015",34.6914,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GUY","Guyana","2005","2005",27.44361,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GUY","Guyana","2006","2006",34.88372,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GUY","Guyana","2007","2007",36.24454,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GUY","Guyana","2008","2008",29.95595,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GUY","Guyana","2009","2009",29.66507,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GUY","Guyana","2010","2010",25.41667,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GUY","Guyana","2011","2011",23.33333,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","GUY","Guyana","2012","2012",27.20307,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HND","Honduras","2003","2003",49.4929,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HND","Honduras","2012","2012",39.43058,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HND","Honduras","2015","2015",37.4565,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2003","2003",25.49941,"+","National Estimation"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2004","2004",25.68328,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2005","2005",25.52006,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2006","2006",25.32672,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IND","India","2013","2013",42.07829,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IND","India","2014","2014",42.31756,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IND","India","2015","2015",42.06579,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IDN","Indonesia","2014","2014",37.49694,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IRN","Iran (Islamic Republic of)","2004","2004",30.21223,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IRN","Iran (Islamic Republic of)","2005","2005",37.22578,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IRN","Iran (Islamic Republic of)","2006","2006",33.99234,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IRN","Iran (Islamic Republic of)","2007","2007",37.22578,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IRN","Iran (Islamic Republic of)","2009","2009",38.32977,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IRN","Iran (Islamic Republic of)","2011","2011",28.59561,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IRN","Iran (Islamic Republic of)","2012","2012",27.10615,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IRN","Iran (Islamic Republic of)","2015","2015",32.37619,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","IRQ","Iraq","2004","2004",18.52159,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","ISR","Israel","1999","1999",29.23401,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","JOR","Jordan","2004","2004",37.28866,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","JOR","Jordan","2005","2005",34.71698,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","JOR","Jordan","2007","2007",40.27633,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KAZ","Kazakhstan","2016","2016",35.05535,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KEN","Kenya","2000","2000",19.92685,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KEN","Kenya","2001","2001",18.62523,,
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KIR","Kiribati","2008","2008",,"a","Category not applicable"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KIR","Kiribati","2012","2012",,"a","Category not applicable"
"FGP_5T8_F500600700","Percentage of graduates from Science, Technology , Engineering and Mathematics programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","1999","1999",50.47749,,
